rho,joint_pass,f0_rel_err,nrmse_laser_threshold,nrmse_semiconductor_edge,nrmse_mri_larmor,nrmse_atomic_clock_modes
2.350150753768844,0,2.2451716788027972e-05,1.9929144877209146e-05,7.02605845440814e-06,1.0032350741572526e-16,0.2577984273425893
2.350251256281407,0,3.741844786055339e-05,2.2734954693167287e-05,1.1710081987978552e-05,0.0,0.2577993637508105
2.3503517587939697,0,5.2384314939217085e-05,2.559051159584364e-05,1.6394093169472055e-05,0.0,0.2577993637508732
2.3504522613065326,0,6.734931811020277e-05,2.848085623795249e-05,2.1078091995859715e-05,0.0,0.2577993637508984
2.3505527638190955,0,8.231345746085356e-05,3.1396382432212596e-05,2.5762078465339015e-05,0.0,0.2577898302974109
2.350653266331658,0,9.72767330773532e-05,3.4330675162104994e-05,3.0446052574898604e-05,0.0,0.18247775581153033
2.350753768844221,0,0.00011223914504743128,3.72793032903671e-05,3.513001432151529e-05,0.0,0.1822916785063365
2.3508542713567837,0,0.0001272006934570783,4.023911554731593e-05,3.9813963703393114e-05,1.022498954174781e-16,0.1822916785063365
2.3509547738693466,0,0.00014216137839305766,4.320781359553799e-05,4.4497900717517686e-05,0.0,0.1822916785063365
2.3510552763819095,0,0.0001571211999427125,4.6183683924699556e-05,4.9181825360866934e-05,1.0032350741572526e-16,0.1822916785063365
2.3511557788944724,0,0.0001720801581920333,4.916542418691505e-05,5.386573763163206e-05,1.0032350741572526e-16,0.1822916785063365
2.3512562814070352,0,0.0001870382532283632,5.2152027569169114e-05,5.854963752680606e-05,0.0,0.1822916785063365
2.3513567839195977,0,0.00020199548513807918,5.514270389765458e-05,6.323352504337188e-05,1.022498954174781e-16,0.1822916785063365
2.3514572864321606,0,0.00021695185400775137,5.8136824613896725e-05,6.791740017952668e-05,1.022498954174781e-16,0.1822916785063365
2.3515577889447234,0,0.00023190735992433648,6.113388363830856e-05,7.260126293184755e-05,1.022498954174781e-16,0.1822916785063365
2.3516582914572863,0,0.00024686200297440467,6.413346903677573e-05,7.728511329853527e-05,1.022498954174781e-16,0.1822916785063365
2.351758793969849,0,0.0002618157832449126,6.71352421769111e-05,8.196895127656422e-05,0.0,0.1822916785063365
2.351859296482412,0,0.0002767687008216576,7.013892216941979e-05,8.665277686293558e-05,0.0,0.1822916785063365
2.3519597989949745,0,0.0002917207557923691,7.314427409917739e-05,9.133659005583863e-05,1.0032350741572526e-16,0.1822916785063365
2.3520603015075374,0,0.0003066719482428445,7.615110001422994e-05,9.602039085224852e-05,0.0,0.1822916785063365
2.3521608040201003,0,0.0003216222782600404,7.915923194900508e-05,0.00010070417924916781,0.0,0.1822916785063365
2.352261306532663,0,0.000336571745930527,8.216852646594383e-05,0.000105387955244778,0.0,0.1822916785063365
2.352361809045226,0,0.00035152035134087444,8.517886034625198e-05,0.00011007171883606929,1.022498954174781e-16,0.1822916785063365
2.352462311557789,0,0.0003664680945774598,8.81901271552614e-05,0.00011475547002002952,0.0,0.1822916785063365
2.352562814070352,0,0.00038141497572704636,9.12022344841913e-05,0.00011943920879486191,0.0,0.1822916785063365
2.3526633165829143,0,0.0003963609948762044,9.421510171745413e-05,0.00012412293515712792,1.022498954174781e-16,0.1822916785063365
2.352763819095477,0,0.00041130615211111755,9.722865821260944e-05,0.00012880664910504044,1.022498954174781e-16,0.1822916785063365
2.35286432160804,0,0.0004262504475189358,0.00010024284180674524,0.00013349035063558372,0.0,0.1822916785063365
2.352964824120603,0,0.0004411938811858428,0.00010325759758309701,0.00013817403974574006,0.0,0.1822916785063365
2.353065326633166,0,0.00045613645319802235,0.00010627287684657072,0.00014285771643370393,0.0,0.1822916785063365
2.3531658291457287,0,0.00047107816364223777,0.00010928863626806337,0.00014754138069646706,0.0,0.1822916785063365
2.353266331658291,0,0.00048601901260505927,0.00011230483716605246,0.00015222503253100906,0.0,0.1822916785063365
2.353366834170854,0,0.0005009590001728638,0.00011532144490044704,0.00015690867193553045,1.973340125842398e-16,0.1822916785063365
2.353467336683417,0,0.0005158981264320285,0.00011833842835880946,0.00016159229890702428,0.0,0.1822916785063365
2.35356783919598,0,0.0005308363914693165,0.00012135575951891283,0.00016627591344246667,0.0,0.1822916785063365
2.3536683417085427,0,0.0005457737953707184,0.00012437341307491512,0.00017095951554005378,0.0,0.1822916785063365
2.3537688442211055,0,0.0005607103382228044,0.00012739136611572473,0.00017564310519677754,0.0,0.1822916785063365
2.353869346733668,0,0.0005756460201119516,0.00013040959784935607,0.00018032668240961714,1.0032350741572526e-16,0.1822916785063365
2.353969849246231,0,0.0005905808411243434,0.00013342808936316191,0.00018501024717678687,1.0032350741572526e-16,0.1822916785063365
2.3540703517587938,0,0.0006055148013467434,0.00013644682341648582,0.0001896937994952588,1.0032350741572526e-16,0.1822916785063365
2.3541708542713566,0,0.0006204479008653354,0.0001394657842600445,0.00019437733936201527,1.022498954174781e-16,0.1822916785063365
2.3542713567839195,0,0.0006353801397666895,0.00014248495747819033,0.00019906086677527285,1.022498954174781e-16,0.1822916785063365
2.3543718592964824,0,0.0006503115181366028,0.00014550432985079115,0.00020374438173158786,1.022498954174781e-16,0.1822916785063365
2.3544723618090453,0,0.0006652420360616458,0.00014852388923188793,0.000208427884229177,1.022498954174781e-16,0.1822916785063365
2.3545728643216077,0,0.0006801716936283884,0.00015154362444285977,0.00021311137426502548,0.0,0.1822916785063365
2.3546733668341706,0,0.0006951004909230144,0.00015456352517804247,0.00021779485183610984,0.0,0.1822916785063365
2.3547738693467335,0,0.0007100284280315143,0.0001575835819212215,0.00022247831694064774,1.0032350741572526e-16,0.1822916785063365
