rho,joint_pass,f0_rel_err,gamma_rel_err,failed_gates,laser_threshold_nrmse_y,laser_threshold_shape_pass,semiconductor_cutoff_nrmse_y,semiconductor_cutoff_shape_pass,mri_larmor_nrmse_y,mri_larmor_shape_pass,atomic_clock_modes_nrmse_y,atomic_clock_modes_shape_pass
2.3086172344689375,0,0.006237677716534009,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0012314251508413416,1,0.0019297128455795746,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.308817635270541,0,0.006207108050486136,0.0,atomic_clock_modes;f0_gate,0.0012253955200772877,1,0.0019203632389565403,1,0.0,1,0.1822916785063365,0
2.309018036072144,0,0.006176541966300292,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.001219365890557546,1,0.0019110136771421247,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3092184368737474,0,0.0061459794632458455,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0012133362623005855,1,0.0019016641601574318,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3094188376753504,0,0.006115420540592941,0.0,atomic_clock_modes;f0_gate,0.001207306635325486,1,0.001892314688023368,1,0.0,1,0.1822916785063365,0
2.309619238476954,0,0.006084865197610756,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0012012770096513884,1,0.0018829652607608438,1,1.022498954174781e-16,1,0.1822916785063365,0
2.309819639278557,0,0.006054313433569434,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0011952473852981488,1,0.0018736158783907758,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3100200400801603,0,0.006023765247740278,0.0,atomic_clock_modes;f0_gate,0.001189217762285772,1,0.001864266540934273,1,0.0,1,0.1822916785063365,0
2.3102204408817633,0,0.005993220639393047,0.0,atomic_clock_modes;f0_gate,0.001183188140634683,1,0.0018549172484118182,1,0.0,1,0.1822916785063365,0
2.3104208416833667,0,0.005962679607798463,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.001177158520365953,1,0.001845568000844543,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3106212424849697,0,0.0059321421522276355,0.0,atomic_clock_modes;f0_gate,0.0011711289015008614,1,0.0018362187982533344,1,0.0,1,0.1822916785063365,0
2.310821643286573,0,0.005901608271952254,0.0,atomic_clock_modes;f0_gate,0.001165099284061114,1,0.0018268696406591087,1,0.0,1,0.1822916785063365,0
2.311022044088176,0,0.005871077966242658,0.0,atomic_clock_modes;f0_gate,0.001159069668069115,1,0.0018175205280827602,1,0.0,1,0.1822916785063365,0
2.3112224448897796,0,0.005840551234371693,0.0,atomic_clock_modes;f0_gate,0.0011530400535474192,1,0.001808171460545392,1,0.0,1,0.1822916785063365,0
2.3114228456913826,0,0.005810028075610472,0.0,atomic_clock_modes;f0_gate,0.001147010440519375,1,0.0017988224380674973,1,0.0,1,0.1822916785063365,0
2.311623246492986,0,0.005779508489231263,0.0,atomic_clock_modes;f0_gate,0.0011409808290085825,1,0.0017894734606701962,1,0.0,1,0.1822916785063365,0
2.311823647294589,0,0.0057489924745061415,0.0,atomic_clock_modes;f0_gate,0.001134951219039144,1,0.0017801245283743648,1,0.0,1,0.1822916785063365,0
2.312024048096192,0,0.005718480030707378,0.0,atomic_clock_modes;f0_gate,0.0011289216106359088,1,0.0017707756412009105,1,0.0,1,0.1822916785063365,0
2.3122244488977954,0,0.0056879711571082075,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.001122892003823959,1,0.0017614267991709327,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3124248496993984,0,0.005657465852981092,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0011168623986292211,1,0.001752078002304923,1,1.022498954174781e-16,1,0.1822916785063365,0
2.312625250501002,0,0.005626964117599462,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0011108327950779518,1,0.0017427292506239725,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.312825651302605,0,0.005596465950236166,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0011048031931969733,1,0.0017333805441489896,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3130260521042083,0,0.0055659713501652105,0.0,atomic_clock_modes;f0_gate,0.001098773593013947,1,0.0017240318829008444,1,0.0,1,0.1822916785063365,0
2.3132264529058113,0,0.005535480316660027,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0010927439945569056,1,0.0017146832669004556,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3134268537074147,0,0.005504992848994235,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.001086714397854493,1,0.001705334696168895,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3136272545090177,0,0.005474508946442618,0.0,atomic_clock_modes;f0_gate,0.0010806848029362374,1,0.0016959861707266557,1,0.0,1,0.1822916785063365,0
2.313827655310621,0,0.005444028608279184,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0010746552098320164,1,0.00168663769059483,1,1.022498954174781e-16,1,0.1822916785063365,0
2.314028056112224,0,0.0054135518337787136,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0010686256185726897,1,0.001677289255794303,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3142284569138276,0,0.005383078622215796,0.0,atomic_clock_modes;f0_gate,0.0010625960291895888,1,0.00166794086634597,1,0.0,1,0.1822916785063365,0
2.3144288577154306,0,0.005352608972865405,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0010565664417147463,1,0.0016585925222707034,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.314629258517034,0,0.005322142885002902,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0010505368561811864,1,0.001649244223589602,1,1.022498954174781e-16,1,0.1822916785063365,0
2.314829659318637,0,0.0052916803579036486,0.0,atomic_clock_modes;f0_gate,0.0010445072726224531,1,0.0016398959703231501,1,0.0,1,0.1822916785063365,0
2.3150300601202405,0,0.005261221390843006,0.0,atomic_clock_modes;f0_gate,0.0010384776910728577,1,0.00163054776249242,1,0.0,1,0.1822916785063365,0
2.3152304609218435,0,0.005230765983097494,0.0,atomic_clock_modes;f0_gate,0.0010324481115677605,1,0.0016211996001183019,1,0.0,1,0.1822916785063365,0
2.315430861723447,0,0.005200314133942281,0.0,atomic_clock_modes;f0_gate,0.0010264185341430357,1,0.0016118514832216737,1,0.0,1,0.1822916785063365,0
2.31563126252505,0,0.0051698658426542745,0.0,atomic_clock_modes;f0_gate,0.0010203889588357212,1,0.0016025034118234162,1,0.0,1,0.1822916785063365,0
2.3158316633266534,0,0.0051394211085096075,0.0,atomic_clock_modes;f0_gate,0.0010143593856834978,1,0.001593155385944618,1,0.0,1,0.1822916785063365,0
2.3160320641282564,0,0.005108979930784801,0.0,atomic_clock_modes;f0_gate,0.0010083298147249404,1,0.0015838074056057513,1,0.0,1,0.1822916785063365,0
2.3162324649298593,0,0.005078542308757343,0.0,atomic_clock_modes;f0_gate,0.0010023002459998026,1,0.0015744594708278828,1,0.0,1,0.1822916785063365,0
2.316432865731463,0,0.005048108241703945,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0009962706795484796,1,0.0015651115816319064,1,1.022498954174781e-16,1,0.1822916785063365,0
2.316633266533066,0,0.0050176777289015154,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0009902411154126623,1,0.001555763738038686,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3168336673346692,0,0.00498725076962812,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0009842115536348231,1,0.0015464159400691133,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.317034068136272,0,0.004956827363161247,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0009781819942584937,1,0.0015370681877442437,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3172344689378757,0,0.004926407508779155,0.0,atomic_clock_modes;f0_gate,0.0009721524373285179,1,0.0015277204810845485,1,0.0,1,0.1822916785063365,0
2.3174348697394787,0,0.004895991205759718,3.337683424196633e-16,atomic_clock_modes;f0_gate,0.0009661228828906136,1,0.0015183728201111242,1,1.9445285297757483e-16,1,0.1822916785063365,0
2.317635270541082,0,0.0048655784533808075,0.0,atomic_clock_modes;f0_gate,0.0009600933309916547,1,0.0015090252048448121,1,0.0,1,0.1822916785063365,0
2.317835671342685,0,0.004835169250921844,0.0,atomic_clock_modes;f0_gate,0.000954063781679935,1,0.0014996776353065127,1,0.0,1,0.1822916785063365,0
2.3180360721442885,0,0.004804763597660894,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0009480342350046694,1,0.0014903301115170684,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3182364729458915,0,0.004774361492877183,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.00094200469101664,1,0.00148098263349756,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.318436873747495,0,0.004743962935850517,0.0,atomic_clock_modes;f0_gate,0.0009359751497676926,1,0.0014716352012684578,1,0.0,1,0.1822916785063365,0
2.318637274549098,0,0.0047135679258593485,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0009299456113110357,1,0.001462287814850812,1,1.0032350741572526e-16,1,0.1822916785063365,0
2.3188376753507014,0,0.004683176462183676,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0009239160757014905,1,0.0014529404742655047,1,1.022498954174781e-16,1,0.1822916785063365,0
2.3190380761523044,0,0.004652788544103113,0.0,atomic_clock_modes;f0_gate,0.00091788654299509,1,0.0014435931795333918,1,0.0,1,0.1822916785063365,0
2.319238476953908,0,0.004622404170897657,1.6688417120983165e-16,atomic_clock_modes;f0_gate,0.0009118570132493392,1,0.0014342459306753467,1,1.0032350741572526e-16,1,0.1822916785063365,0
