mu,rho,bw_opt,loss,joint_pass
1.4605263157894737,2.468421052631579,2.9457293054104007e-05,0.4268703707612671,0
1.4710526315789474,2.468421052631579,5.2598863496392736e-05,0.42653766757967737,0
1.481578947368421,2.468421052631579,4.183713376344127e-05,0.4262089391141695,0
1.4921052631578946,2.468421052631579,6.033151079246315e-05,0.42588447235400995,0
1.5026315789473683,2.468421052631579,5.974069136254666e-05,0.4255646308192135,0
1.513157894736842,2.468421052631579,5.9699027879939906e-05,0.4252498775719298,0
1.5236842105263158,2.468421052631579,6.0034742468055585e-05,0.42494080653827504,0
1.5342105263157895,2.468421052631579,6.961837480003356e-05,0.42463818548500776,0
1.5495,2.468421052631579,5.3606139514263526e-05,0.42421223878029424,0
1.5552631578947367,2.468421052631579,4.111962083773273e-05,0.4240566121980321,0
1.5657894736842104,2.468421052631579,4.419859467339932e-05,0.4237807202403464,0
1.5763157894736841,2.468421052631579,4.482888886769143e-05,0.423517664298254,0
1.5868421052631578,2.468421052631579,3.0922272292257196e-05,0.42327054784429186,0
1.5973684210526315,2.468421052631579,7.692018258927908e-05,0.42304348736588876,0
1.6078947368421053,2.468421052631579,5.525687208647387e-05,0.42284183392343366,0
1.6184210526315788,2.468421052631579,8.14253604505383e-05,0.4226722473155141,0
1.6289473684210525,2.468421052631579,6.644516714032806e-05,0.42254236093474873,0
1.6394736842105262,2.468421052631579,4.289579080648277e-05,0.42245971186296877,0
1.65,2.468421052631579,2.3213260309835288e-05,0.42242988211340027,0
1.45,2.4947368421052634,7.914427843958946e-05,0.5391955264590055,0
1.4605263157894737,2.4947368421052634,8.402281209568286e-05,0.5388622915035779,0
1.4710526315789474,2.4947368421052634,7.906127878457124e-05,0.5385328558051048,0
1.481578947368421,2.4947368421052634,7.428614371724526e-05,0.5382074196867582,0
1.4921052631578946,2.4947368421052634,2.1389843620584734e-05,0.5378862288358482,0
1.5026315789473683,2.4947368421052634,6.911540651708636e-05,0.53756958514869,0
1.513157894736842,2.4947368421052634,6.167774425427889e-05,0.5372578606766856,0
1.5236842105263158,2.4947368421052634,5.0300807420750684e-05,0.5369515156519529,0
1.5342105263157895,2.4947368421052634,4.479580156659869e-05,0.5366511218785089,0
1.5495,2.4947368421052634,5.229218551929108e-05,0.5362269038662986,0
1.5552631578947367,2.4947368421052634,4.989868060924994e-05,0.53607122477925,0
1.5657894736842104,2.4947368421052634,6.511734186156314e-05,0.5357937446633293,0
1.5763157894736841,2.4947368421052634,2.737751819483925e-05,0.5355263784230286,0
1.5868421052631578,2.4947368421052634,5.7159430217760504e-05,0.5352709303070079,0
1.5973684210526315,2.4947368421052634,5.909682264440293e-05,0.5350296788392945,0
1.6078947368421053,2.4947368421052634,8.371672173367758e-05,0.5348054793830852,0
1.6184210526315788,2.4947368421052634,2.5060865298827342e-05,0.5346018519193305,0
1.6289473684210525,2.4947368421052634,6.953200435803544e-05,0.5344230084127417,0
1.6394736842105262,2.4947368421052634,6.475956021690647e-05,0.5342737422588846,0
1.65,2.4947368421052634,5.77605335151023e-05,0.5341590805268764,0
1.45,2.5210526315789474,7.21227894401647e-05,0.6704009577970637,0
1.4605263157894737,2.5210526315789474,4.688584479851424e-05,0.6700706249557099,0
1.4710526315789474,2.5210526315789474,7.64424709523033e-05,0.6697440994528445,0
1.481578947368421,2.5210526315789474,3.641725527693718e-05,0.669421554615065,0
1.4921052631578946,2.5210526315789474,4.100825153685788e-05,0.6691031985582526,0
1.5026315789473683,2.5210526315789474,3.6979420255496086e-05,0.6687892812518329,0
1.513157894736842,2.5210526315789474,6.325799113056299e-05,0.6684801032782166,0
1.5236842105263158,2.5210526315789474,4.739402721092332e-05,0.6681760267234512,0
1.5342105263157895,2.5210526315789474,5.5134004519388516e-05,0.6678774887402278,0
1.5495,2.5210526315789474,3.145902453434925e-05,0.6674548373608193,0
1.5552631578947367,2.5210526315789474,7.503697969013975e-05,0.6672992578974397,0
1.5657894736842104,2.5210526315789474,5.936341742174671e-05,0.6670209880913802,0
1.5763157894736841,2.5210526315789474,2.3493623724169732e-05,0.6667511606638565,0
1.5868421052631578,2.5210526315789474,2.386821846617937e-05,0.6664909360241991,0
1.5973684210526315,2.5210526315789474,3.694917187401297e-05,0.6662417276793466,0
1.6078947368421053,2.5210526315789474,3.6961965667753606e-05,0.6660052510434458,0
1.6184210526315788,2.5210526315789474,2.6408813389256914e-05,0.6657835719532857,0
1.6289473684210525,2.5210526315789474,5.236332373480781e-05,0.6655791449205646,0
1.6394736842105262,2.5210526315789474,4.177846039360135e-05,0.6653948233595279,0
1.65,2.5210526315789474,5.144523643471543e-05,0.665233814498323,0
1.45,2.5473684210526315,7.810478716984566e-05,0.8199905242794279,0
1.4605263157894737,2.5473684210526315,7.693161513208851e-05,0.8196628182076189,0
1.4710526315789474,2.5473684210526315,8.43096049439859e-05,0.8193389001045361,0
1.481578947368421,2.5473684210526315,8.35736753424299e-05,0.8190189185973591,0
